cell_line	C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F	C1C2CC3CC1CC(C2)(C3)C4=C(C=CC(=C4)C5=CC6=C(C=C5)C=C(C=C6)C(=O)O)O	C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O	N.N.[Cl-].[Cl-].[Pt+2]
NCIH292_LUNG	0.2245756757669877	0.2969350265849579	0.7318727256337112		0.49273482776272	0.72477773335469
NCIH3122_LUNG	0.4210574005769464		0.9796712493520898	0.5153238927027415	0.163481914910605	0.959224508438085
NCIH322_LUNG	0.7802037367799025	0.3018155476167988	0.8896050056501696		0.7785638135671308	
NCIH345_LUNG	0.996576357826496		0.8842836284193193	0.8356641382503285	0.8806717262374796	0.8724578687934867
NCIH358_LUNG	0.5185193812269848	0.1867236182968377	0.9169400834836636	0.7879845223907036	0.3719038897006307	0.8591730744270046
NCIH441_LUNG	0.4512125567369227	0.4855597045330762	0.947003629282382	0.6971783420216117	0.6434020310437489	0.935733179819056
NCIH446_LUNG	0.56762651154779	0.2207432519615448	0.6858284345030586	0.7298520317023858	0.6437049514024307	0.8530008079468352
NCIH460_LUNG	0.2237714553642518	0.1456143603996195	0.824649407168323		0.4103624321010203	0.5785789246202262
NCIH508_LARGE_INTESTINE	0.3868836880392879	0.6953809489843509	0.9320055315728274	0.4614079741595927	0.6530145389848874	0.8926219632958574
NCIH510_LUNG	0.3943515381696049	0.224530147953486	0.6833110603302466		0.4998123958637895	0.5915461177334502
NCIH520_LUNG	0.2040918725731864	0.2491792678916794	0.9345361741132556	0.8065570539369421	0.5878286412650793	0.8379454443432005
NCIH522_LUNG	0.5059845658622208	0.2442554412036278	0.8996224456911343	0.7467579427818813	0.5558945827082038	0.8494265641752768
NCIH524_LUNG	0.6278463897394244	0.2289036993927406	0.7831690597554039	0.7092508164480812	0.831847607428183	0.6468203485180246
NCIH526_LUNG	0.0850552136678847	0.100204516942702	0.6039102562783439	0.1695534875428028	0.0735835243681233	0.4273556200178224
NCIH596_LUNG	0.4882524430362555	0.0669222393191601	0.724032378028498	0.9389596544809417	0.4202900663453103	0.9092667302091098
NCIH647_LUNG	0.4620830408905795	0.3226904174699565	0.8384593254208492		0.4413618438110579	0.7206589028633626
NCIH64_LUNG	0.5805633325040194		0.8767870283359415	1.0469502518977127	0.4153275060112141	1.0541946861258742
NCIH650_LUNG	0.4981688770995925	0.419843378790483	0.9397135547092866	0.6032547872657691	0.4878499579659248	0.7085313059878674
NCIH660_PROSTATE	0.7706420262735235	0.3710649213895548	0.8983037857802401			
NCIH661_LUNG	0.6529135715695965	0.5405832668177846	0.861999441270703	0.902721416076017	0.4755993111493483	0.8357448665019961
NCIH69_LUNG	0.4368385221472686	0.3258100258904711	0.7566165714042037	0.7616947589512156	0.5682092973062498	0.8408633880720169
NCIH716_LARGE_INTESTINE	0.8454730318935306	0.474225310157843	0.8190631090436793	0.8780270298388042	0.9294755539202226	0.8619396074298813
NCIH720_LUNG	0.8664007591075589		0.8471646640635923	0.9967060593373056	0.9690567738830156	0.9822839247350464
NCIH727_LUNG	0.5164120461386095	0.5328380759286835	0.8966698601732752	0.8823895308473141	0.8546102137548739	0.9575378210182092
NCIH747_LARGE_INTESTINE	0.4729029080937425	0.5465736242158551	0.8665772322481781	0.7862515906361272	0.6605740766561776	1.1462474700138776
NCIH748_LUNG	0.4214948966798679				0.2458794626737311	
NCIH810_LUNG	0.3584170211521444	0.2924207124313525	0.8410138894607574	0.6444906158797069	0.3533571559868947	0.9752538276817734
NCIH82_LUNG	0.436978124035462	0.1084774973353283	0.8425276104348965	0.614146816885754	0.799578655990051	0.6184723114980861
NCIH835_LUNG	0.8016035342240999		0.8943933867165608	0.9054122947609146		0.8782055874456305
NCIH838_LUNG	0.4276987883795167	0.2140842468150831	0.9605403915671444		0.522122363241179	0.7409022242436749
NCIH841_LUNG	0.6662742300009015	0.402466683468116	0.8709497843289126	0.8113644311363215	0.5064610501801945	0.8578226336069569
NCIH847_LUNG	0.3333454226711146		0.8481269229999684	0.4879237195253236	0.5281750664934071	0.7983928996267746
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1383256260388911	0.2634141391973954	0.9391340185528426	0.419308086189694	0.3242935158008424	0.7228007257690109
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0670185472287039	0.1407771866190616	0.5264690464047255		0.1099676377203014	
NEC8_TESTIS	0.1351440850279534		0.869455634099563	0.2540522407232592	0.1206737849003004	0.6320965204365419
NH12_AUTONOMIC_GANGLIA	0.4692997457907139		0.9151691370383198	0.3671730792617352	0.2113598092218853	0.6539717888529908
NIHOVCAR3_OVARY	0.6753034887099794		0.9531952717931064	0.8984507215378589	0.7414944453259807	0.8082418119127257
NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1166100703436576				0.2830810289457663	
NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0638976617396147		0.6045586732258101	0.2287023537245529	0.1384653682439321	0.4120788180643414
NMCG1_CENTRAL_NERVOUS_SYSTEM	0.4767813078212478		0.8372375970237036		0.6684586870482497	0.5879694251922594
NO10_CENTRAL_NERVOUS_SYSTEM	0.3689182222888406		1.0956349066062872		0.4135875820936336	0.876237122870324
NO11_CENTRAL_NERVOUS_SYSTEM	0.5728953641733139		0.8587807815869019		0.4446571818072359	0.7040903540690597
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0487574983157487	0.0448496565527594	0.8945702691903212	0.3157571494551272	0.1502086719275102	0.6042857232713399
NOS1_BONE	0.7118115270903193		0.8683843597128894	0.9886055349648704	0.4233251996156924	0.980231202337818
NTERA2CLD1_TESTIS	0.4096346101042143		0.5127600403541432	0.4147543116868702	0.0770267026646512	0.3146918870898167
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0322822969352932	0.0402046650087761	0.3737568076449869		0.0529467562991438	0.3293812707754759
NUGC3_STOMACH	0.0950272363685752	0.8216121405889774	0.8356090947826983	0.3173868424624575	0.2107804380147029	0.2746144207642735
NUGC4_STOMACH	0.5362086789308862	0.5897786714070326	0.938429172816618	0.811641624196047	0.5031411292750239	0.9604552624832984
OACM51_OESOPHAGUS	0.3962886020630199		0.9818777717680494	0.6182782556178672		0.7536228128828618
OACP4C_OESOPHAGUS	0.514496911295195		0.9597890569782226	0.7559945200805201		0.6949553408147473
OAW28_OVARY	0.5368400729440731	0.6918564985895143	0.841837142714874	0.6291398577180366	0.5465874077503062	0.7169455773477659
OAW42_OVARY	0.3976472454698251	0.3160843413166965	0.9090779127589652	0.5422858365593963	0.5934152165099112	0.5617871687382128
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1090275294609848	0.0736948125484811	0.6452828205943166	0.2622708300776723	0.2010962343417049	0.5764976793688141
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1165073059187494	0.0794711669806399	0.3813531263489307		0.0746658619552481	0.4145262189724424
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0723516947483257	0.0736898180756725	0.1620644205992846		0.0867772374437214	
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0967008450628076	0.1777675210707321	0.8832009323483501	0.1834765761941011	0.1758821793545855	0.6220269497920538
OCUBM_BREAST	0.3684254822016885		0.9110100500995112	0.7143911552714193	0.1057252910822558	0.9373014463609606
OCUM1_STOMACH	0.2615412466146669	0.2673786634197233	0.8734268935436158	0.5277503798684315	0.7852618982028599	0.863987534268345
OE19_OESOPHAGUS	0.7686251673346298	0.6525443471545483	0.9505241253301592	0.9197346310379302	0.8384312542105459	0.8517533985539304
OE21_OESOPHAGUS	0.5335466567432894	0.2252517514959247	0.8494950717723353	0.838541418021574	0.737794538579168	0.7522742852046596
OE33_OESOPHAGUS	0.4214863428463704	0.3378860669263122	0.8800503858841021	0.4577609877260953	0.6439680083620668	0.8160189869210462
OMC1_CERVIX	0.5558134180087277		1.1389650073018718		0.6835928706591029	0.6720780627189529
ONCODG1_OVARY	0.5714342720991545	0.5384426826083817	0.8414698707627896		0.695900415869916	
ONS76_CENTRAL_NERVOUS_SYSTEM	0.4810654024729863	0.5731033535382718	0.7733608779500657	0.7384932368348667	0.4885594372430509	0.675236532586603
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.497290573901604	0.2450282816516166	0.9607609162828732	0.6262405428714315	0.4431526909724221	0.8187548652659041
OSC19_UPPER_AERODIGESTIVE_TRACT	0.4488903285278061		0.8203228233830268		0.5156218955375512	1.1321861003453009
OUMS23_LARGE_INTESTINE	1.1805836676868997	0.5795430945244319	0.9826735602068064		0.829498178515483	
OV17R_OVARY	0.5637129758043755		0.8589184656941236			0.6875872694719725
OV56_OVARY	0.3315430829720964	0.2350254412969034	0.8806966893361291	0.6812284605003327	0.4904186570373233	0.6715752679847632
OVCA420_OVARY	0.6139077707242894		1.0294661469056805	0.9995203850497554		0.930263339162818
OVCA433_OVARY	0.3200753290765066		0.8865409046859105			0.8148282107622498
OVCAR4_OVARY	0.7159710728067767	0.4322766003926876	0.8287133325511647	0.9762168528118323	0.8146804371495099	0.8137123508913802
OVISE_OVARY	0.70337380502531	0.4031955369494802	0.8514174533245226	0.9877402662892314	0.7223550934425058	0.7960694526595824
OVK18_OVARY	0.2254003434302806	0.2637697198067655	0.6123038330931658	0.5257425764595527	0.308285186796416	0.5864043520934172
OVKATE_OVARY	0.8867934710691805	0.0856145080139825	0.8408281755480774	0.9185415479209356	0.6706970565782313	0.969246369244659
OVMANA_OVARY	0.9430315823350623	0.7152651370401477	0.8716727586286017		0.8945486440651925	
OVMIU_OVARY	0.5999451055162232		0.9995959954288608	0.8928791519390841	0.648661833238665	0.9193942079894856
OVSAHO_OVARY	0.7675688922391589	0.7971385649303088	0.750206626198786		0.7358257240400955	
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0556523653726034	0.0445995266075478	0.580383755190784	0.1198270182876632	0.0578637202754557	0.3743952681126446
P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.3380930484515098	0.0734374406213713	0.8586160655111582	0.3346013064606826	0.5392929128643716	0.8767967511059134
P32ISH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0272985814256518		0.9548769278070616	0.1117461764493509	0.1791456925381055	0.3937716853715129
PA1_OVARY	0.1706679669783119		0.7600680934416166	0.4450155824349443	0.0259083486210768	0.4206875865863701
PANC0504_PANCREAS		0.9348486537039452	1.0302109179942067		0.7589282011876081	
PANC0813_PANCREAS	0.6494965260624875	0.3301456410866269	0.8998104093927705	1.0011014262409297	0.9407423026120756	0.821047116713868
PANC1005_PANCREAS	0.3960243971794976	0.345895965947792	0.9007415584153604	0.6624613829103839	0.444855754841804	0.6417018889627626
PANC1_PANCREAS	0.5506530893360405	0.6165928373400597	1.028482387638296			
PATU8902_PANCREAS	0.6615428364955669	0.8290119101339251	0.939005997067226	0.7538719323684936	0.66816343937316	0.862779064612767
PATU8988S_PANCREAS	0.7110854930452439	0.6978204081916117	1.010024770909794		0.7779652391109155	
PATU8988T_PANCREAS	0.5514471872031076	0.4434372886676408	1.0615029867761778	0.7750344707313309	0.442371092554077	1.0130930308609232
PC14_LUNG	0.4106836450869471	0.28924238180054	0.916199061060296	0.7147667409760768	0.547663069012867	0.7792778689166264
PCI15A_UPPER_AERODIGESTIVE_TRACT	0.3621776467686831		1.067070311547691		0.3754238501956274	1.098538815195404
PCI30_UPPER_AERODIGESTIVE_TRACT	0.6743581908613775		0.8679487024095571	0.6730290130926933	0.8422240422324289	0.7248204096503463
PCI4B_UPPER_AERODIGESTIVE_TRACT	0.096141165319787		0.7665660781533077	0.4193797761355388	0.1693269384610063	0.4700245662490177
PCI6A_UPPER_AERODIGESTIVE_TRACT	0.3747854042541805		0.7772535829005229		0.1545514842391008	0.4871851648593922
PECAPJ15_UPPER_AERODIGESTIVE_TRACT	0.2936778422643757	0.3870013778619805	0.7892364590638989		0.4430861441238403	0.8072277385302823
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	0.2557392363404951	0.2895095589174894	0.6784267316352823		0.5012858269932576	
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	0.3210596124124973	0.3512339976331887	0.8179906850538851		0.4933813853568359	
PECAPJ49_UPPER_AERODIGESTIVE_TRACT	0.147076726415952	0.2867353088244281	0.7418317704531135		0.3543335398872965	
PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.2677218671777933	0.1963410027835034	0.378662651546213		0.1146576891290232	
PEO1_OVARY	0.2848916533373752		0.9897941577738896	0.5705068103093006		0.7803155606954697
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0965811719979535	0.0980184680730489	0.7651778615436046	0.2911325047191515	0.0865944039821315	0.635121844153215
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.450744989999697		0.5236279543386301		0.1798939163131439	
PFSK1_CENTRAL_NERVOUS_SYSTEM	0.6650007992522178		0.8852261596867026	0.7228584962586931	0.7285720988715912	0.8174865420276378
PK1_PANCREAS	0.7023893110397286	0.7215873442265917	0.8650068575390596		0.6056520242050292	
PK45H_PANCREAS	0.886477682202491	0.879635190483863	0.8254366724335064		0.857012939183132	
PL18_PANCREAS	0.3911415790760767		1.0004059314422091	0.5044287078798625	0.339639005088676	0.7826868336479411
PL4_PANCREAS	0.4940849311338545		0.912114417818474	0.595418062990378	0.5860426847477794	0.8141518378262674
PLCPRF5_LIVER	0.6719491266402013	0.4080548577968654	0.510971756486028		0.2230775022375687	
PSN1_PANCREAS	0.2295417178158464	0.2375632878274759	0.834802362272979	0.4887808952597005	0.5849020736451489	0.3738734505793772
QGP1_PANCREAS	0.6793725032915129	0.400786548470478	0.8998286762070485	0.7611741901349817	0.5839909679368723	0.9859390903411558
RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.2146832788954112	0.2998859743127499	0.8214159870590305	0.2491620291526063	0.5716516782994712	0.6892984891719257
RAMOS2G64C10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.4231804729858936		1.024779409463751	0.8143574029704783	0.5657252363223443	0.9316458854088108
RCC10RGB_KIDNEY	0.5581586888676658	0.6937891295122436	0.9450619532946052	0.7244938762846634	0.9017545142550524	1.004783705942481
RCCAB_KIDNEY	0.5303001457213721		0.8212989656081215			0.774735384333658
RCCER_KIDNEY	0.4635005831679124		0.9888106007986226			0.7038823289989338
RCCFG2_KIDNEY	0.6235873190745764		0.8501289304482027			0.6327676368753103
RCCJF_KIDNEY	0.2129339567257261		0.6893800519566056			0.3954286091515083
RCCMF_KIDNEY	0.4731317525077239		0.8615953707493512			0.4440874787775868
RCM1_LARGE_INTESTINE	0.5647963108890681	0.3088678871898821	0.9488482010756634	0.6698822106927382	0.6471029053057946	0.902623192946821
RDES_BONE					0.0569259149745313	
RD_SOFT_TISSUE	0.5782033771632571	0.4676672383503293	0.9165697444860376	0.830265734926099	0.5666971926014734	0.7480314789101319
RERFGC1B_STOMACH	0.6047408390929152		0.8484658912762377	0.7498513317842482	0.5691186440692325	0.776667454542656
RERFLCAD2_LUNG	0.7448735404103156	0.6606524593169584	0.8450548984802878		0.8638611459851981	
RERFLCAI_LUNG	0.3949472888572381	0.3904917522737501	0.6761895458530423		0.4349447843755201	
RERFLCKJ_LUNG	0.749547106881571	0.4769794568269153	0.9697731024046762	0.9109176914955172	0.6274506782801729	0.8609824126471446
RERFLCMS_LUNG	0.3897705189190518	0.2684397103697677	0.8386795052871003		0.3805675740884114	0.9311144734134714
RERFLCSQ1_LUNG	0.7559882997346541		0.9440295753399012	0.7164015154202349	1.0382310165051762	0.8352376897108649
RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.2728463582088429		0.8253048898126443	0.3758256205827934	0.2904476366532182	0.7924421202001388
RH18_SOFT_TISSUE	0.8963765200460622	0.3382023408804045	0.8379747252913642		0.6804488079633875	0.8852607923208156
RH1_BONE	0.0737596246966351		0.8348423636981177	0.2049103502180404	0.0879466848108059	0.4905386515510985
RH30_SOFT_TISSUE	0.1279112668565714	0.1484147138158161	0.7215383721511646		0.3536218891008795	
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.2158109518470257		0.4830104569803761		0.1761083279343579	
RKN_SOFT_TISSUE	0.6509688799249344	0.3881157497309755	0.7948891289934488	0.8404980966236065	0.5161434794116938	0.8809957565794264
RKO_LARGE_INTESTINE	0.258918018457873	0.2573915196143693	0.8070244740611114	0.3668557993379116	0.4202720662845983	0.8408190445565236
RL952_ENDOMETRIUM	0.5788566697669472	0.1632388979326514	0.7785506539456367	0.9017904741155433	0.2864393616541874	0.7814994115472145
RMUGS_OVARY	0.774843605330221	0.1959712293139508	0.6160504259750237		0.6291105186009878	
RO82W1_THYROID	0.7458984070287304		0.9203175770292124	0.8550164928717587	0.81099962875905	0.91496642501639
ROS50_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.7759004698004021				0.8540275927207195	
RPMI2650_UPPER_AERODIGESTIVE_TRACT	0.1234848546537175				0.1367565374896307	
RPMI7951_SKIN	0.208934699847982	0.1601319755452188	0.8677136912985867	0.3758796893883463	0.2959848445782632	0.5212130906759556
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.2731879401762995	0.0843410083741575	0.6911796318990022	0.4053633686790748	0.3283258950798387	0.7661882739827595
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0290185022665244	0.0677376089649923	0.7485572459723334	0.1157571970524003	0.0312533960696031	0.5337981921934657
RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1754082265868646		0.6764799680120106	0.3330490867438646	0.3900658051375265	0.5943257728917634
RT112_URINARY_TRACT	0.3061720046548337	0.1464521985788766	0.8650629694702259	0.8388715931475086	0.3161726005304044	0.8015945388816621
SAOS2_BONE	0.5395710594496198	0.1976091424339642	0.957004581211762	0.5571890348126828	0.4687898787148531	0.8259921492853785
SAS_UPPER_AERODIGESTIVE_TRACT	0.188528476217648		0.904973231868352	0.1677506533318914	0.2713199882065234	0.6151703430641302
SAT_UPPER_AERODIGESTIVE_TRACT	0.7397330179749444		0.8389085298831178	0.9492882836642303	0.973952398016122	0.6863945429545406
SBC1_LUNG	0.4332608799902324		0.7557885863539583		0.7936032017994928	0.8332102521990441
SBC5_LUNG	0.0532432689779213	0.4818561731550261	0.8368284704657718	0.3579588349547262	0.1187862272184322	0.8480559503365424
SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.4344948285362415				0.5677220420919262	
SCC15_UPPER_AERODIGESTIVE_TRACT	0.4289191079166		0.9105664758847312	0.5618071985706047	0.5743779425683646	0.7833746353932325
SCC25_UPPER_AERODIGESTIVE_TRACT	0.417118926747503	0.3310286981504856	0.8110591745972823		0.5645005120338887	0.870298415208031
SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0529797833226124		0.7319505690111591	0.1035727678167482	0.1322114744379192	0.1022464515703269
SCC4_UPPER_AERODIGESTIVE_TRACT	0.6670515647316231	0.2161373593539267	0.7888549698808375	0.6882969091063948	0.5629031184563649	0.79385882455415
SCC9_UPPER_AERODIGESTIVE_TRACT	0.6974468292814076	0.4349510515230428	0.9216806411033074	0.8647887217091119	0.4016560997253022	0.9008063616670724
SCH_STOMACH	1.012883816428081		0.9376656756105716		0.9888883577992896	0.7695523278057136
SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0763278446316555	0.1054225924917633	0.3367487811301006		0.1835574253352067	
SF295_CENTRAL_NERVOUS_SYSTEM	0.3352627460804266	0.301102328907506	0.7594984214562501		0.3365923465092536	0.6307685948836059
SF539_CENTRAL_NERVOUS_SYSTEM	0.137017593650332	0.0590625778063672	0.7527179057758947	0.4192459362718249	0.2289766584520949	0.538085148583813
SH10TC_STOMACH	1.1494269146304932	0.5965595982156958	0.8733339562636154		0.799486950134897	
SH4_SKIN	0.5372001187792075	0.7635401728159485	0.9850733952296225	0.6861780185860737	0.6820944818640035	0.8521682028176829
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0233810680804455	0.124570311796832	0.666997192582444		0.0448946847470256	
SIHA_CERVIX	0.9733418967452364		1.0181319488640956	0.9061379365800212	0.9148244133414204	0.8621852740926448
SIMA_AUTONOMIC_GANGLIA	0.2687422518374537	0.0601771591858136	0.9817972396434712	0.2632024801173966	0.3318776975392011	0.6224030363194029
SISO_CERVIX	0.2001387407321374		0.928221742571076	0.5742196331170972	0.0589883814517072	0.4133158593952299
SJSA1_BONE	0.351771876974098	0.2827522609715038	0.8959022549155972	0.582198830012716	0.5947349786843847	0.7730756310290294
SKBR3_BREAST	0.414763893299797	0.3428676705253399	0.6452296930574583		0.2126557835704954	
SKCO1_LARGE_INTESTINE	0.1558990784180956	0.127474613308679	0.5618255785315491	0.179365603545919	0.2585140817883672	0.3226780101282799
SKES1_BONE	0.063348230551728	0.0896948926859987	0.425660655787812	0.1808156022327073	0.0959193870878264	0.4815350367203068
SKGIIIA_CERVIX	0.6337008177150101		1.0128493528155822	0.6908304937134105	0.7251534222693532	0.7667889978841994
SKGT2_STOMACH	0.7974151807825394		0.8441807344300007	0.7117640131684048		0.7918421895878249
SKGT4_OESOPHAGUS	0.6765437217379972		0.9329270503215789	0.8994197755782364		0.8650086192523194
SKLMS1_SOFT_TISSUE	0.3009561608720527	0.6245964636727801	0.9234333828162624	0.4410147191134435	0.3605063184379861	0.6809515219424125
SKLU1_LUNG	0.543585905495589	0.3302178798156864	0.7645819656832108	0.4835456300600742	0.3549214823207547	0.6427870382425024
SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0543632352887487	0.0318417511635968	0.4560108183430039	0.2017888903203728	0.0321439989544585	0.4502927479962084
SKMEL1_SKIN	0.7626861824023486	0.5072666088994714	0.8808812568668309	0.75882503737269	0.6885497877677208	0.8239109488539974
SKMEL28_SKIN	0.9253227635292364	0.6970546973376602	0.9603655969356704		0.8631246947837817	0.7653430766994977
SKMEL2_SKIN	1.0798010187011735		1.0274508039587438	1.1384043137956994	0.7420391848988394	1.0607259931743092
SKMEL30_SKIN	0.1827670088715881	0.6630292228969548	1.018588557000689		0.6062480113023869	0.4666594540454209
SKMEL31_SKIN		0.8349728927878927	0.9138479588597292		0.9215939093129288	0.7214148887829989
SKMEL3_SKIN	0.7958802895104096	0.7081202501263967	1.045879567901797		0.633032959012511	0.8560532742907387
SKMES1_LUNG	0.2854171424328882	0.2195436529454577	0.8091570721391669	0.5564220860403074	0.300989290053807	0.886991196652949
SKNAS_AUTONOMIC_GANGLIA	0.6141465672040854	0.2676022226358277	0.9042186636454947	0.6276121100129598	0.700520235751348	0.7956120363307979
SKNBE2_AUTONOMIC_GANGLIA	0.277037362041274	0.3043995690412417	0.4964091536079417		0.3405443370046366	
SKNDZ_AUTONOMIC_GANGLIA	0.5801641684674236	0.3586036013311924	0.7997410391091536	0.4041937644970003	0.6087416762446951	0.7009076946715131
SKNFI_AUTONOMIC_GANGLIA	0.7543496445360128	0.16036645572785	0.9887632796096092	0.6924896696185909	0.7772231400164824	0.8961279446988504
SKNMC_BONE	0.0253484756659292	0.0528143931306065	0.0911344977015977		0.0515869737784803	
SKNSH_AUTONOMIC_GANGLIA	0.4303382829038344	0.3133802454594447	0.722690222726833	0.5633878384648009	0.2609931355702925	0.658560676890741
SKN_ENDOMETRIUM	0.5710731316650911		0.8884325042521329	0.7599763973574268	0.4045690306668005	0.7676867539466956
SKPNDW_BONE	0.1368667691231072		0.8936672849963683	0.2201938965063754	0.073308300342202	0.4577997974776449
SKUT1_SOFT_TISSUE	0.1988809778771743	0.1775400491636238	0.8584184912627565	0.4875911789303089	0.2128964660263625	0.7166847886955998
SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1745912341240434		0.9328712269168188	0.2017054829402141	0.3401904713334275	0.4894576341536705
SN12C_KIDNEY	0.4729829071541782		0.966931053002205	0.7506849025650911	0.3380668029316636	0.8565179429394718
SNB75_CENTRAL_NERVOUS_SYSTEM	0.4747599340924299	0.4697386702037087	0.873436894978799		0.56986558652666	0.8099756064343072
SNGM_ENDOMETRIUM	0.3639809407979364	0.2232563716225222	0.8286416091071515	0.768340440469167	0.542979719444167	0.90522003488149
SNU1033_LARGE_INTESTINE	0.5375829567562653	0.3397352173983551			0.685451921987604	
SNU1040_LARGE_INTESTINE	0.9737187285728844	0.2078911010072028	0.8307654582609292	0.9605411578250092	0.6307665595911526	
SNU1041_UPPER_AERODIGESTIVE_TRACT	0.8299825890178492	0.7385052190740806	0.8771206799537319		0.862494512510027	
SNU1066_UPPER_AERODIGESTIVE_TRACT	0.8058716567168702	0.39614078638139	0.7760806284188526		0.5889860282137236	
SNU1076_UPPER_AERODIGESTIVE_TRACT	0.2021991649746962	0.2186267757960372	0.5993980297742265		0.4489642944033281	
SNU1077_ENDOMETRIUM	0.9353630384254068	0.7338808482740612	0.6811206134517368		0.8419055763855604	
SNU1079_BILIARY_TRACT	0.5163726009879088	0.5298385962825922	0.2428368682727148		0.3820217844190929	
SNU1105_CENTRAL_NERVOUS_SYSTEM	0.8913766402012184	0.8143814146975649	0.8161878618025208		0.8215329173681762	
SNU1196_BILIARY_TRACT	0.2870020226370496	0.3618430431715537	0.7890599451316873		0.6008496343101967	
SNU119_OVARY	0.788039362101882	0.3614803376873031	0.7493000440013201		0.400519613530987	
SNU16_STOMACH	0.4287649396703052	0.092532600969218	0.6822169282582596	0.465297905922502	0.638149097386904	0.7300988999908822
SNU175_LARGE_INTESTINE	0.3441993675362273	0.0981177283682362	0.7275069446325667	0.4748323204442465	0.1473783288460175	0.5995124917671335
SNU201_CENTRAL_NERVOUS_SYSTEM	0.6399164201945515	0.6332336011340878	0.7343377274651574		0.6396101837413578	
SNU213_PANCREAS	0.5526232338858754	1.054700584480163	0.8390012347037079		0.8589424371962853	
SNU245_BILIARY_TRACT					0.6763700137575653	
SNU308_BILIARY_TRACT	0.7324071514640319	0.7132623271422143	0.8660320592951121		0.8389556344944881	
SNU387_LIVER	0.8047260633538958	1.0468433669649635	0.8798323398161867	0.9899373801611654	0.6345070330103026	0.9481146179557236
SNU398_LIVER	0.8269591758072286	0.1434272415358785	0.8219678320762616	0.7027069047403804	0.4345160630837492	0.8548320186383289
SNU410_PANCREAS	0.7622622465832298	0.7576134229666287	0.7627495216523162		0.7996209669296985	
SNU449_LIVER	0.6420172474745358	0.3232259380577413	0.9552658973561856	0.9240421035509828	0.8680449484047595	0.8988549171495822
SNU466_CENTRAL_NERVOUS_SYSTEM	0.7077073490782023	0.5330251148681309	0.6513828781530112		0.6393998202087635	
SNU46_UPPER_AERODIGESTIVE_TRACT	0.673760897698518	0.7485333192583992	0.8260875836275088		0.8241582563250157	
SNU478_BILIARY_TRACT	0.2577428828774551	0.1668205473667835	0.6553011697017577		0.213134327340054	
SNU489_CENTRAL_NERVOUS_SYSTEM	0.3783609362404921	0.6989058250380417	0.8941782966822338		0.6995647131661902	
SNU503_LARGE_INTESTINE	0.561141511863996	0.4940721755218375	0.8376561401842056		0.6147030069722752	
